M=SL_NWP_Log
V=2026/06/16-16:38:02
526 SL_LOG_SIGNAL_LOST_DID  common: Signal lost: %d
5011 WLAN_SME_PER_INVALID_CHANNEL_2  WLAN_UMAC:
5012 WLAN_SME_PER_INVALID_CHANNEL  WLAN_UMAC:
5013 WLAN_SME_PER_STATS_INVALID_CHANNEL_2  WLAN_UMAC:
5014 WLAN_SME_PER_STATS_INVALID_CHANNEL  WLAN_UMAC:
5015 WLAN_SME_RSP_RF_POWER_LEVEL_RF_POWER_MODE_PARAMS_ERROR_2  WLAN_UMAC:
5016 WLAN_SME_RSP_RF_POWER_LEVEL_RF_POWER_MODE_PARAMS_ERROR  WLAN_UMAC:
5017 WLAN_SME_RSP_LOAD_MFI_IE_MEM_ALLOC_FAILED  WLAN_UMAC:
5018 WLAN_SME_SA_QUERY_TIMEOUT_TX_ALLOC_FAILED  WLAN_UMAC:
5019 WLAN_SME_JOIN_DISCONNECT  WLAN_UMAC:
5020 WLAN_SME_BMISS_HANDLER_ENTRY  WLAN_UMAC:
5021 WLAN_SME_JOIN_DEAUTH_DUE_TO_CHANNEL_CHANGE_2  WLAN_UMAC:
5022 WLAN_SME_JOIN_DEAUTH_DUE_TO_CHANNEL_CHANGE  WLAN_UMAC:
5023 WLAN_SME_JOIN_DEAUTH_DUE_TO_BEACON_MISSED_2  WLAN_UMAC:
5024 WLAN_SME_JOIN_DEAUTH_DUE_TO_BEACON_MISSED  WLAN_UMAC:
5025 WLAN_SME_JOIN_DEAUTH_RECEIVED_AFTER_CHANNEL_SWITCH_2  WLAN_UMAC:
5026 WLAN_SME_JOIN_DEAUTH_RECEIVED_AFTER_CHANNEL_SWITCH  WLAN_UMAC:
5027 WLAN_SME_JOIN_DEAUTH_TRIGGERED_FOR_WPA3_AS_OPEN_AUTH_RCVD  WLAN_UMAC:
5028 SME_FSM_TO_SCAN_DONE_OPEN_AUTH_PEER  WLAN_UMAC: Current: %d -> New: %d
5029 WLAN_SME_JOIN_MEM_ALLOC_FAILED_6  WLAN_UMAC:
5030 WLAN_SME_JOIN_MEM_ALLOC_FAILED_5  WLAN_UMAC:
5031 SME_FSM_TO_SCAN_DONE_OPEN_ASSOC  WLAN_UMAC: Current: %d -> New: %d
5032 WLAN_SME_JOIN_MEM_ALLOC_FAILED_4  WLAN_UMAC:
5033 WLAN_SME_JOIN_MEM_ALLOC_FAILED_3  WLAN_UMAC:
5034 SL_WLAN_BC_MC_FILTER_SEND_TO_LMAC_FAILED_ON_ASSOC_RESPONSE  WLAN_UMAC:
5035 SME_FSM_TO_SCAN_DONE_ASSOC_STATUS_FAIL  WLAN_UMAC: Current: %d -> New: %d
5036 WLAN_SME_INVALID_PMKID_2  WLAN_UMAC:
5037 WLAN_SME_JOIN_ASSOCIATION_FAILED_2  WLAN_UMAC:
5038 WLAN_SME_INVALID_PMKID  WLAN_UMAC:
5039 WLAN_SME_JOIN_ASSOCIATION_FAILED  WLAN_UMAC:
5040 ON_RECEIVING_DEAUTH_STATE_UPDATE  WLAN_UMAC: Current: %d -> New: %d
5041 WLAN_SME_JOIN_DEAUTH_2  WLAN_UMAC:
5042 WLAN_SME_JOIN_DEAUTH  WLAN_UMAC:
5043 WLAN_SME_SA_QUERY_RESPONSE_RECEIVED_WITHOUT_REQUEST  WLAN_UMAC:
5044 WLAN_SME_TWT_SETUP_RESPONSE_RECEIVED  WLAN_UMAC:
5045 WLAN_SME_ACCEPTED_UNSOLICATED_TWT_RESPONSE  WLAN_UMAC:
5046 WLAN_SME_UNSOLICATED_TWT_ACCEPT_RCVD_WHEN_AN_ACTIVE_SESSION_PRESENT_TEARING_DOWN  WLAN_UMAC:
5047 WLAN_SME_TWT_UNEXPECTED_CASE  WLAN_UMAC:
5048 WLAN_SME_TWT_TEAR_DOWN_ALL_FROM_AP  WLAN_UMAC:
5049 WLAN_SME_TWT_TEARDOWN_FROM_AP  WLAN_UMAC: flow_id: %b
5050 WLAN_SME_TWT_TEARDOWN_FROM_AP_FLOW_ID_NOT_MATCHED_WITH_ACTIVE_TWT_ID  WLAN_UMAC:
5051 WLAN_SME_NO_TWT_SESSION_ACTIVE  WLAN_UMAC:
5052 WLAN_SME_APCONF_ACS_CHANNEL_SELECTION_FAILED  WLAN_UMAC:
5053 WLAN_SME_APCONF_ACS_EXECUTION_FAIL  WLAN_UMAC:
5054 WLAN_SME_CONNECT_SME_STATE_UPDATE  WLAN_UMAC: Current: %d -> New: %d
5055 SL_WLAN_BC_MC_FILTER_SEND_TO_LMAC_FAILED_ON_EAPOL4  WLAN_UMAC:
5056 TX_STATUS_IND_EAPOL4_CONFIRM_FAILURE_STATE_UPDATE  WLAN_UMAC: Current: %d -> New: %d
5057 WLAN_SME_JOIN_EAPOL_4_WAY_HANDSHAKE_FAIL  WLAN_UMAC:
5058 WLAN_SME_TWT_SETUP_SEND_FAILED_NO_BSSID  WLAN_UMAC:
5059 WLAN_SME_SA_QUERY_TX_ALLOC_FAIL  WLAN_UMAC:
5060 WLAN_SME_11W_UNICAST_DEAUTH_FRAME_PROCESSED  WLAN_UMAC:
5061 WLAN_SME_11W_FRAME_LENGTH_TOO_SHORT  WLAN_UMAC:
5062 WLAN_SME_11W_INVALID_MMIE  WLAN_UMAC:
5063 WLAN_SME_11W_INVALID_MMIE_LEN  WLAN_UMAC:
5064 WLAN_SME_11W_REPLAYED_DEAUTH_FRAME  WLAN_UMAC:
5065 WLAN_SME_11W_INCORRECT_MIC_IN_DEAUTH_FRAME  WLAN_UMAC:
5066 WLAN_SME_11W_MBCAST_DEAUTH_FRAME_PROCESSED  WLAN_UMAC:
5067 WLAN_SME_JOIN_PSK_NOT_CONFIGURED_2  WLAN_UMAC:
5068 WLAN_SME_JOIN_PSK_NOT_CONFIGURED  WLAN_UMAC:
5069 WLAN_SME_TWT_TEARDOWN_SEND_FAILED_NO_BSSID  WLAN_UMAC:
5070 WLAN_SME_TWT_TEARDOWN_SEND_FAILED_TX_ALLOC_FAIL  WLAN_UMAC:
5071 WLAN_SME_SEDING_TWT_TEARDOWN_ALL_TO_AP  WLAN_UMAC:
5072 WLAN_SME_TWT_PROTECTION_IS_NOT_SUPPORTED  WLAN_UMAC:
5073 WLAN_SME_UNSUPPORTED_TWT_RESPONSE_1  WLAN_UMAC:
5074 WLAN_SME_UNSUPPORTED_TWT_RESPONSE_2  WLAN_UMAC:
5075 WLAN_SME_TWT_SETUP_SEND_FAILED_TX_ALLOC_FAIL  WLAN_UMAC:
5076 WLAN_SME_AP_TWT_SETUP_RESPONSE_IS_NULL  WLAN_UMAC:
5077 WLAN_SME_SEND_TWT_INFO_FRAME_FAILED_NO_BSSID  WLAN_UMAC:
5078 WLAN_SME_SEND_TWT_INFO_FRAME_TX_ALLOC_FAIL  WLAN_UMAC:
5079 WLAN_SME_ALTERNATE_OR_DICATATE_TWT_NOT_EXPECTED_WITH_REQUEST_TWT  WLAN_UMAC:
5080 WLAN_SME_TWT_SETUP_REJECTED_BY_AP_3  WLAN_UMAC:
5081 WLAN_SME_UNSUPPORTED_TWT_RESPONSE_3  WLAN_UMAC:
5082 WLAN_SME_AP_TWT_PARAMETERS_NOT_IN_THE_TOLERANCE_LIMIT_PROVIDED  WLAN_UMAC:
5083 WLAN_SME_TWT_SETUP_REJECTED_BY_AP_2  WLAN_UMAC:
5084 WLAN_SME_UNSUPPORTED_TWT_RESPONSE_4  WLAN_UMAC:
5085 WLAN_SME_AP_TWT_PARAMETERS_NOT_MATCHED_WITH_REQUESTED_PARAMS  WLAN_UMAC:
5086 WLAN_SME_TWT_SETUP_REJECTED_BY_AP  WLAN_UMAC:
5087 WLAN_SME_UNSUPPORTED_TWT_RESPONSE_5  WLAN_UMAC:
5088 WLAN_SME_TWT_NOT_SUITABLE  WLAN_UMAC:
5089 WLAN_SME_ASSOC_AP_TWT_RESP_SUPPORTS  WLAN_UMAC:
5090 WLAN_SME_ASSOC_AP_TWT_RESP_DOES_NOT_SUPPORT  WLAN_UMAC:
5091 WLAN_SME_TWT_CONSTRAINT_PARAMTERS_RECEIVED  WLAN_UMAC:
5092 SME_FSM_TO_SCAN_DONE_PROBE_PRSP_TX  WLAN_UMAC: Current: %d -> New: %d
5093 WLAN_SME_JOIN_MEM_ALLOC_FAILED_2  WLAN_UMAC:
5094 WLAN_SME_JOIN_MEM_ALLOC_FAILED  WLAN_UMAC:
5095 WLAN_SME_DEAUTH_TRIGGERED_BEFORE_SENDING_AUTH  WLAN_UMAC:
5096 SME_STATE_UPDATE  WLAN_UMAC: Current: %d -> New: %d
5097 SME_FSM_TO_SCAN_DONE_BEACON_TX  WLAN_UMAC: Current: %d -> New: %d
5098 PROCESS_BEACON_SME_STATE_UPDATE  WLAN_UMAC: Current: %d -> New: %d
5099 SME_FSM_TO_SCAN_DONE_PROB_PRSP  WLAN_UMAC: Current: %d -> New: %d
5100 AUTH_REQ_SENT_SME_STATE_UPDATE  WLAN_UMAC: Current: %d -> New: %d
5101 WLAN_STORE_INFO_FW_UPGRADE_FAILED  WLAN_UMAC:
5102 WLAN_STORE_INFO_SOCKET_NOT_AVAILABLE  WLAN_UMAC:
5103 WLAN_STORE_INFO_HTTP_TIMEOUT_RETRANSMISSION_REQUEST  WLAN_UMAC:
5104 UMAC_MGMT_PREPARE_RX_FOR_HOST_FAIL  WLAN_UMAC: type: %d, len: %d, status: %d
5105 WLAN_SUPP_AP_HOSTAPD_ACS_DIS_YOUR_BUILD_REBUILD  
5106 WLAN_SUPP_AP_CONFIG_FAIL_ALLOC_MEM_CFG_DATA  
5107 WLAN_SUPP_AP_CONFIG_UNABLE_ALLOC_SPACE_PSK  
5108 WLAN_SUPP_AP_CONFIG_USING_PRE_CFG_WPA_PSK  
5109 WLAN_SUPP_AP_CONFIG_DERIVING_WPA_PSK_BASED_PASSPHRASE  
5110 WLAN_SUPP_AP_CONFIG_SEARCHING_PSK_P2P_DEV_ADDR  
5111 WLAN_SUPP_AP_CONFIG_SEARCHING_PSK_PREV  
5112 WLAN_SUPP_AP_CONFIG_HT_IEEE_802_11N_11B  
5113 WLAN_SUPP_AP_CONFIG_HT_IEEE_802_11N_WEP  
5114 WLAN_SUPP_AP_CONFIG_HT_IEEE_802_11N_WPA  
5115 WLAN_SUPP_AP_CONFIG_VHT_IEEE_802_11AC_WEP  
5116 WLAN_SUPP_AP_CONFIG_VHT_IEEE_802_11AC_WPA  
5117 WLAN_SUPP_AP_CONFIG_IGNORE_BROADCAST_SSID_CFG_FORCED  
5118 WLAN_SUPP_AP_CONFIG_WEP_CFG_FORCED_WPS_DIS  
5119 WLAN_SUPP_AP_CONFIG_WPA_TKIP_CFG_WITHOUT_WPA2  
5120 WLAN_SUPP_AP_CONFIG_HS_2_0_WPA2_ENTERPRISE  
5121 WLAN_SUPP_AP_CONFIG_PMF_NEEDS_EN_WHENEVER_USING  
5122 WLAN_SUPP_AP_CONFIG_PMF_NEEDS_EN_WHENEVER_USING_2  
5123 WLAN_SUPP_AP_CONFIG_INVAL_TX_QUEUE_CWMIN_CWMAX  Invalid TX queue cwMin/cwMax values. cwMin(%d) greater than cwMax(%d)
5124 WLAN_SUPP_AP_CONFIG_INVAL_WMM_AC_CWMIN_CWMAX  Invalid WMM AC cwMin/cwMax values. cwMin(%d) greater than cwMax(%d)
5125 WLAN_SUPP_AP_CONFIG_CANNOT_EN_IEEE_802_11D  
5126 WLAN_SUPP_AP_CONFIG_CANNOT_EN_IEEE_802_11H  
5127 WLAN_SUPP_AP_CONFIG_CANNOT_ADD_POWER_CONSTRAINT_ELEMENT  
5128 WLAN_SUPP_AP_CONFIG_CANNOT_SET_SPECTRUM_MGMT_BIT  
5129 WLAN_SUPP_AP_CONFIG_AIRTIME_UPDATE_INTERVAL_CANNOT_ZERO  
5130 WLAN_SUPP_AP_DRV_OPS_STATION_NOT_FOUND_STA_AUTH  
5131 WLAN_SUPP_AP_DRV_CB_FILS_FINISH_ASSOC  
5132 WLAN_SUPP_AP_DRV_CB_FAIL_FIND_FILS_SESSION_ELEMENT  
5133 WLAN_SUPP_AP_DRV_CB_HOSTAPD_NOTIF_ASSOC_SKIP_EVENT  
5134 WLAN_SUPP_AP_DRV_CB_STA_INCLUDED_WPS_IE_RE  
5135 WLAN_SUPP_AP_DRV_CB_STA_INCLUDED_RSN_IE_RE  
5136 WLAN_SUPP_AP_DRV_CB_STA_INCLUDED_WPA_IE_RE  
5137 WLAN_SUPP_AP_DRV_CB_STA_INCLUDED_OSEN_IE_RE  
5138 WLAN_SUPP_AP_DRV_CB_STA_NOT_INCLUDE_WPS_RSN  
5139 WLAN_SUPP_AP_DRV_CB_STA_NOT_ALLOWED_CONNECT  
5140 WLAN_SUPP_AP_DRV_CB_STA_NOT_INCLUDE_WPA_RSN  
5141 WLAN_SUPP_AP_DRV_CB_NO_WPA_RSN_IE_STA  
5142 WLAN_SUPP_AP_DRV_CB_STA_SUPPORTS_WPS_2_0  
5143 WLAN_SUPP_AP_DRV_CB_FAIL_INIT_WPA_STATE_MACHINE  
5144 WLAN_SUPP_AP_DRV_CB_WPA_RSN_INFO_ELEMENT_REJECT  WPA/RSN information element rejected? (res %u)
5145 WLAN_SUPP_AP_DRV_CB_INDICATES_SUPPORT_SAE_H2E_NOT  
5146 WLAN_SUPP_AP_DRV_CB_STA_SUPPORTS_WPS_2_0_2  
5147 WLAN_SUPP_AP_DRV_CB_HS_2_0_OSEN_ASSOC  
5148 WLAN_SUPP_AP_DRV_CB_FAIL_INIT_WPA_STATE_MACHINE_2  
5149 WLAN_SUPP_AP_DRV_CB_REJECT_WPA2_ASSOC_WITHOUT_PMF  
5150 WLAN_SUPP_AP_DRV_CB_FAIL_WRITE_ASSOCRESP_IES  
5151 WLAN_SUPP_AP_DRV_CB_SESSION_VALIDATION_FAIL  
5152 WLAN_SUPP_AP_DRV_CB_KEY_CONFIRM_VALIDATION_FAIL  
5153 WLAN_SUPP_AP_DRV_CB_DELAYING_ASSOC_RSP_HLP  
5154 WLAN_SUPP_AP_DRV_CB_GOING_AHEAD_ASSOC_RSP_NO  
5155 WLAN_SUPP_AP_DRV_CB_HLP_CB_CLEANUP  
5156 WLAN_SUPP_AP_DRV_CB_BUF_ALLOC_FAIL_ASSOC_REQ  
5157 WLAN_SUPP_AP_DRV_CB_WAITING_HLP_PROC_SENDING_RE  
5158 WLAN_SUPP_AP_DRV_CB_NOT_INIT_PFS  
5159 WLAN_SUPP_AP_DRV_CB_HOSTAPD_NOTIF_DISASSOC_SKIP_EVENT  
5160 WLAN_SUPP_AP_DRV_CB_DISASSOCIATION_NOTIF_UNK_STA  
5161 WLAN_SUPP_AP_DRV_CB_FREQ_HT_EN_CH_OFFSET  
5162 WLAN_SUPP_AP_DRV_CB_AP_CSA_FINISHED_FREQ_DFS  freq=%d dfs=%d
5163 WLAN_SUPP_AP_DRV_CB_AP_CSA_FINISHED_FREQ_DFS_2  freq=%d dfs=%d
5164 WLAN_SUPP_AP_DRV_CB_AP_REJECT_MAX_STA  
5165 WLAN_SUPP_AP_DRV_CB_AP_REJECT_BLOCKED_STA  
5166 WLAN_SUPP_AP_DRV_CB_CHAN_ALREADY_SET  ACS: Channel was already set to %d
5167 WLAN_SUPP_AP_DRV_CB_INVAL_SECONDARY_CHAN  
5168 WLAN_SUPP_AP_DRV_CB_POSSIBLY_CHAN_CFG_INVAL  
5169 WLAN_SUPP_AP_DRV_CB_FAIL_INIT_WPA_STATE_MACHINE_3  
5170 WLAN_SUPP_AP_DRV_CB_RX_ACTION_CATEGORY_SA_DA  
5171 WLAN_SUPP_AP_DRV_CB_STATION_NOT_FOUND  
5172 WLAN_SUPP_AP_DRV_CB_MGMT_RX  
5173 WLAN_SUPP_AP_DRV_CB_DATA_FRAME_UNK_STA_ADDING  
5174 WLAN_SUPP_AP_DRV_CB_FAIL_ADD_STA_ENTRY  
5175 WLAN_SUPP_AP_DRV_CB_IFACE_UNAVAILABLE_STOP  
5176 WLAN_SUPP_AP_DRV_CB_CSA_FAIL_STOP  
5177 WLAN_SUPP_AP_DRV_CB_DFS_RADAR_DETECTED_MHZ  DFS radar detected on %d MHz
5178 WLAN_SUPP_AP_DRV_CB_DFS_PRE_CAC_EXPIRED_MHZ  DFS Pre-CAC expired on %d MHz
5179 WLAN_SUPP_AP_DRV_CB_DFS_CAC_FINISHED_MHZ  DFS CAC finished on %d MHz
5180 WLAN_SUPP_AP_DRV_CB_DFS_CAC_ABORTED_MHZ  DFS CAC aborted on %d MHz
5181 WLAN_SUPP_AP_DRV_CB_DFS_NOP_FINISHED_MHZ  DFS NOP finished on %d MHz
5182 WLAN_SUPP_AP_DRV_CB_DFS_OFFLOAD_CAC_START_MHZ  DFS offload CAC started on %d MHz
5183 WLAN_SUPP_AP_DRV_CB_IFNAME_STA_ADDR  
5184 WLAN_SUPP_AP_DRV_CB_INVAL_HAPD_CONTEXT  
5185 WLAN_SUPP_AP_DRV_CB_PEER_UNK  
5186 WLAN_SUPP_AP_DRV_CB_NO_OWE_AKM_CFG  
5187 WLAN_SUPP_AP_DRV_CB_FAIL_PARSE_OWE_IE  
5188 WLAN_SUPP_AP_DRV_CB_IFACE_DIS  
5189 WLAN_SUPP_AP_DRV_CB_UNK_EVENT  Unknown event %d
5190 WLAN_SUPP_AP_HOSTAPD_FAIL_RE_CFG_WPA_PSK  
5191 WLAN_SUPP_AP_HOSTAPD_FAIL_CFG_WPA_IE_KERNEL  
5192 WLAN_SUPP_AP_HOSTAPD_NOT_SET_SSID_KERNEL_DRV  
5193 WLAN_SUPP_AP_HOSTAPD_RECONFIGURED_IFACE  
5194 WLAN_SUPP_AP_HOSTAPD_CFG_CHANGES_INCLUDE_IFACE_BSS  
5195 WLAN_SUPP_AP_HOSTAPD_FAIL_INIT_IFACE_CFG_RELOAD  
5196 WLAN_SUPP_AP_HOSTAPD_FAIL_EN_IFACE_CFG_RELOAD  
5197 WLAN_SUPP_AP_HOSTAPD_FAIL_CLEAR_DEFAULT_ENC_KEYS  
5198 WLAN_SUPP_AP_HOSTAPD_FAIL_CLEAR_DEFAULT_MGMT_ENC  
5199 WLAN_SUPP_AP_HOSTAPD_NOT_SET_WEP_ENC  
5200 WLAN_SUPP_AP_HOSTAPD_IFACE_WASN_T_STARTEDN  
5201 WLAN_SUPP_AP_HOSTAPD_LN389  
5202 WLAN_SUPP_AP_HOSTAPD_FAIL_REMOVE_BSS_IFACE  
5203 WLAN_SUPP_AP_HOSTAPD_HAPD_N  
5204 WLAN_SUPP_AP_HOSTAPD_CTRL_EVENT_TERMINATING  
5205 WLAN_SUPP_AP_HOSTAPD_LN523  
5206 WLAN_SUPP_AP_HOSTAPD_LN557  
5207 WLAN_SUPP_AP_HOSTAPD_FREE_IFACE  
5208 WLAN_SUPP_AP_HOSTAPD_NOT_SET_WEP_ENC_2  
5209 WLAN_SUPP_AP_HOSTAPD_FLUSHING_OLD_STATION_ENTRIES  
5210 WLAN_SUPP_AP_HOSTAPD_NOT_CONNECT_KERNEL_DRV  
5211 WLAN_SUPP_AP_HOSTAPD_DEAUTHENTICATE_ALL_STATIONS  
5212 WLAN_SUPP_AP_HOSTAPD_MANY_BITS_BSSID_MASK  Too many bits in the BSSID mask (%u)
5213 WLAN_SUPP_AP_HOSTAPD_BSS_COUNT_BSSID_MASK_BITS  
5214 WLAN_SUPP_AP_HOSTAPD_INVAL_BSSID_MASK_START_ADDR  
5215 WLAN_SUPP_AP_HOSTAPD_START_ADDR_FIRST_BLOCK_I  
5216 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NAS_IDENTIFIER_MISMATCH  
5217 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NAS_IP_ADDR  
5218 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NAS_IPV6_ADDR  
5219 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_CALLING_STATION  
5220 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_CALLING_STATION_ID  
5221 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_ACCT_SESSION_ID  
5222 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_MATCHES_REMAINING  
5223 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_ACCT_SESSION_ID_2  
5224 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_ACCT_MULTI_SESSION  
5225 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_MATCHES_REMAINING_2  
5226 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_ACCT_MULTI_SESSION_2  
5227 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_MATCHES_REMAINING_3  
5228 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_CHARGEABLE_USER_IDENTITY  
5229 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_MATCHES_REMAINING_4  
5230 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_USER_NAME_MATCH  
5231 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_SESSION_IDENTIFICATION  
5232 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_MULTIPLE_SESSIONS_MATCH  
5233 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_PMKSA_CACHE_ENTRY  
5234 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_MATCHING_SESSION  
5235 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_FOUND_MATCHING_SESSION  
5236 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_MULTIPLE_SESSIONS_MATCH_2  
5237 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_NO_MATCHING_SESSION_2  
5238 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_FOUND_MATCHING_SESSION_2  
5239 WLAN_SUPP_AP_HOSTAPD_HS_2_0_UNEXP_TERMS  
5240 WLAN_SUPP_AP_HOSTAPD_ADDING_DATABASE_TABLE_RADIUS_ATTRIBUTE  
5241 WLAN_SUPP_AP_HOSTAPD_SQLITE_ERR  
5242 WLAN_SUPP_AP_HOSTAPD_HAPD_FIRST  
5243 WLAN_SUPP_AP_HOSTAPD_FAIL_INIT_TNCS  
5244 WLAN_SUPP_AP_HOSTAPD_IFACE_ALREADY_START  
5245 WLAN_SUPP_AP_HOSTAPD_BSS_NOT_BSSID_SET_MAC  
5246 WLAN_SUPP_AP_HOSTAPD_FAIL_ADD_BSS_BSSID  
5247 WLAN_SUPP_AP_HOSTAPD_NOT_READ_SSID_SYSTEM  
5248 WLAN_SUPP_AP_HOSTAPD_USING_IFACE_HWADDR_SSID  
5249 WLAN_SUPP_AP_HOSTAPD_WPA_PSK_SETUP_FAIL  
5250 WLAN_SUPP_AP_HOSTAPD_NOT_SET_SSID_KERNEL_DRV_2  
5251 WLAN_SUPP_AP_HOSTAPD_NOT_OPEN_SQLITE_FILE  
5252 WLAN_SUPP_AP_HOSTAPD_OPENING_RADIUS_ATTRIBUTE_DATABASE  
5253 WLAN_SUPP_AP_HOSTAPD_RADIUS_CLIENT_INIT_FAIL  
5254 WLAN_SUPP_AP_HOSTAPD_RADIUS_DAS_INIT_FAIL  
5255 WLAN_SUPP_AP_HOSTAPD_ACL_INIT_FAIL  
5256 WLAN_SUPP_AP_HOSTAPD_IEEE_802_1X_INIT_FAIL  
5257 WLAN_SUPP_AP_HOSTAPD_ACCOUNTING_INIT_FAIL  
5258 WLAN_SUPP_AP_HOSTAPD_IEEE_802_11F_IAPP_INIT  
5259 WLAN_SUPP_AP_HOSTAPD_GAS_SERVER_INIT_FAIL  
5260 WLAN_SUPP_AP_HOSTAPD_FAIL_INIT_QOS_MAP  
5261 WLAN_SUPP_AP_HOSTAPD_GENERIC_SNOOPING_INFRASTRUCTURE_INIT_FA  
5262 WLAN_SUPP_AP_HOSTAPD_DHCP_SNOOPING_INIT_FAIL  
5263 WLAN_SUPP_AP_HOSTAPD_NEIGHBOR_DISCOVERY_SNOOPING_INIT_FAIL  
5264 WLAN_SUPP_AP_HOSTAPD_VLAN_INIT_FAIL  
5265 WLAN_SUPP_AP_HOSTAPD_FAIL_SET_TX_QUEUE_PARAM  Failed to set TX queue parameters for queue %d.
5266 WLAN_SUPP_AP_HOSTAPD_FAIL_SET_ACCEPT_ACL  
5267 WLAN_SUPP_AP_HOSTAPD_FAIL_SET_DENY_ACL  
5268 WLAN_SUPP_AP_HOSTAPD_FAIL_SETUP_CONTROL_IFACE  
5269 WLAN_SUPP_AP_HOSTAPD_CHAN_LIST_UPDATE_TOUT_IFACE  
5270 WLAN_SUPP_AP_HOSTAPD_CHAN_LIST_UPDATE_TOUT_TRY  
5271 WLAN_SUPP_AP_HOSTAPD_CHAN_LIST_UPDATED_CONTINUE_SETUP  
5272 WLAN_SUPP_AP_HOSTAPD_PHY  
5273 WLAN_SUPP_AP_HOSTAPD_FAIL_SET_COUNTRY_CODE  
5274 WLAN_SUPP_AP_HOSTAPD_PREVIOUS_COUNTRY_CODE_NEW  
5275 WLAN_SUPP_AP_HOSTAPD_CONTINUE_IFACE_SETUP_CHAN_LIST  
5276 WLAN_SUPP_AP_HOSTAPD_NOT_SELECT_HW_MODE_CHAN  Could not select hw_mode and channel. (%d)
5277 WLAN_SUPP_AP_HOSTAPD_IFACE_INIT_DONE_CB_ACS  
5278 WLAN_SUPP_AP_HOSTAPD_IFACE_INIT_DONE_CB  
5279 WLAN_SUPP_AP_HOSTAPD_DFS_SUPPORT_EN  
5280 WLAN_SUPP_AP_HOSTAPD_AP_DIS  
5281 WLAN_SUPP_AP_HOSTAPD_CANNOT_SET_BEACON  
5282 WLAN_SUPP_AP_HOSTAPD_IFNAME_FOUND_TRANSITION_MODE_BSSID  
5283 WLAN_SUPP_AP_HOSTAPD_COPIED_TRANSITION_MODE_INFO  
5284 WLAN_SUPP_AP_HOSTAPD_MATCHING_TRANSITION_MODE_IFACE_EN  
5285 WLAN_SUPP_AP_HOSTAPD_COMPLETING_IFACE_INIT  
5286 WLAN_SUPP_AP_HOSTAPD_CHAN_FREQ_MHZ  
5287 WLAN_SUPP_AP_HOSTAPD_PROCEED_AP_CHAN_SETUP  
5288 WLAN_SUPP_AP_HOSTAPD_MESH_CFG_APPLIED_JOINING_NET  
5289 WLAN_SUPP_AP_HOSTAPD_NOT_SET_CHAN_KERNEL_DRV  
5290 WLAN_SUPP_AP_HOSTAPD_FAIL_PREPARE_RATES_TABLE  
5291 WLAN_SUPP_AP_HOSTAPD_NOT_SET_RTS_THRESHOLD_KERNEL  
5292 WLAN_SUPP_AP_HOSTAPD_NOT_SET_FRAGMENTATION_THRESHOLD_KERNEL  
5293 WLAN_SUPP_AP_HOSTAPD_FAIL_COMMIT_DRV_CFG  
5294 WLAN_SUPP_AP_HOSTAPD_WAIT_CAC_DONE  
5295 WLAN_SUPP_AP_HOSTAPD_NOT_ATTACH_FST  
5296 WLAN_SUPP_AP_HOSTAPD_AP_EN  
5297 WLAN_SUPP_AP_HOSTAPD_SETUP_IFACE_DONE  
5298 WLAN_SUPP_AP_HOSTAPD_IFACE_INIT_FAIL  
5299 WLAN_SUPP_AP_HOSTAPD_AP_DIS_2  
5300 WLAN_SUPP_AP_HOSTAPD_IFACE_INIT_FAIL_2  
5301 WLAN_SUPP_AP_HOSTAPD_AP_DIS_3  
5302 WLAN_SUPP_AP_HOSTAPD_FINISHED_CAC_BYPASS_SYNC_START  
5303 WLAN_SUPP_AP_HOSTAPD_IFACE_WAITING_SYNC_OTHER  
5304 WLAN_SUPP_AP_HOSTAPD_LAST_IFACE_SYNC_STARTING_ALL  
5305 WLAN_SUPP_AP_HOSTAPD_UNABLE_SETUP_IFACE  
5306 WLAN_SUPP_AP_HOSTAPD_DEINIT_BSS_N  
